20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
20.0	15.0	4.3	40.0	200.0	1.0
