2.961922e-02	1.527642e-01	7.638208e-02
3.627599e-02	8.805022e-02	4.402511e-02
4.683210e-02	6.635155e-01	2.345882e-01
5.130200e-02	2.845839e-01	8.215230e-02
5.923844e-02	1.129180e+00	5.645899e-01
6.283186e-02	3.584436e-01	1.034738e-01
6.623059e-02	9.099765e-01	3.217253e-01
6.946323e-02	1.074766e+00	3.102584e-01
7.255197e-02	3.183555e-01	1.591777e-01
7.551449e-02	9.061890e-01	3.203862e-01
7.836509e-02	9.285001e-01	1.895293e-01
8.746680e-02	1.654012e+00	2.756687e-01
9.224122e-02	2.228591e+00	4.983281e-01
9.673011e-02	1.499074e+00	2.498457e-01
1.034503e-01	1.334958e+00	2.985057e-01
1.074717e-01	2.954308e+00	4.264177e-01
1.136130e-01	1.983722e+00	2.650860e-01
1.200514e-01	1.914963e+00	3.618940e-01
1.236460e-01	1.986575e+00	2.654672e-01
1.293601e-01	2.938068e+00	4.074367e-01
1.355810e-01	2.809469e+00	2.929074e-01
1.429054e-01	2.654821e+00	2.896647e-01
1.513245e-01	4.005601e+00	3.292584e-01
1.589562e-01	3.975205e+00	4.144438e-01
1.670934e-01	4.192697e+00	3.234736e-01
1.749283e-01	5.042287e+00	4.261510e-01
1.824915e-01	5.412726e+00	4.079996e-01
1.931458e-01	5.910300e+00	3.507118e-01
2.029042e-01	6.239924e+00	4.061845e-01
2.128556e-01	7.031911e+00	3.981036e-01
2.233376e-01	7.006171e+00	3.777474e-01
2.348628e-01	8.052997e+00	3.892563e-01
2.453560e-01	7.923607e+00	4.022602e-01
2.573115e-01	8.619079e+00	3.554448e-01
2.711603e-01	9.163438e+00	3.524399e-01
2.852181e-01	9.676008e+00	3.519130e-01
2.996491e-01	1.062963e+01	3.567070e-01
3.149318e-01	1.118436e+01	3.543901e-01
3.301321e-01	1.163483e+01	3.501672e-01
3.462941e-01	1.249910e+01	3.389296e-01
3.638482e-01	1.345461e+01	3.397803e-01
3.818353e-01	1.428237e+01	3.408302e-01
4.005901e-01	1.508716e+01	3.311264e-01
4.207007e-01	1.578667e+01	3.203807e-01
4.420555e-01	1.719094e+01	3.196690e-01
4.644396e-01	1.813653e+01	3.180379e-01
4.874865e-01	1.858004e+01	3.039787e-01
5.118963e-01	1.928441e+01	2.900650e-01
5.376587e-01	1.988667e+01	2.783600e-01
5.646557e-01	2.087958e+01	2.712777e-01
5.925957e-01	2.229397e+01	2.737569e-01
6.219189e-01	2.294480e+01	2.580839e-01
6.531131e-01	2.411005e+01	2.517481e-01
6.861599e-01	2.462122e+01	2.369617e-01
7.204633e-01	2.564019e+01	2.332855e-01
7.561884e-01	2.628216e+01	2.205550e-01
7.939590e-01	2.715530e+01	2.117634e-01
8.338815e-01	2.797051e+01	2.013987e-01
8.756781e-01	2.928426e+01	1.974703e-01
9.191659e-01	2.965576e+01	1.861208e-01
9.652478e-01	3.080044e+01	1.778383e-01
1.013796e+00	3.179785e+01	1.714824e-01
1.064525e+00	3.238064e+01	1.622280e-01
1.117668e+00	3.282926e+01	1.531805e-01
1.173566e+00	3.379256e+01	1.460052e-01
1.232454e+00	3.482054e+01	1.397435e-01
1.294020e+00	3.552313e+01	1.330576e-01
1.358654e+00	3.611005e+01	1.252282e-01
1.426527e+00	3.676513e+01	1.188597e-01
1.497695e+00	3.724081e+01	1.117421e-01
1.572501e+00	3.786404e+01	1.055811e-01
1.651188e+00	3.834191e+01	9.919167e-02
1.733843e+00	3.914492e+01	9.419639e-02
1.820304e+00	3.972642e+01	8.908880e-02
1.911264e+00	4.011285e+01	8.324389e-02
2.007068e+00	4.070144e+01	7.854904e-02
2.107459e+00	4.139226e+01	7.432255e-02
2.212729e+00	4.206505e+01	7.021068e-02
2.323331e+00	4.291558e+01	6.651476e-02
2.439589e+00	4.400545e+01	6.336424e-02
2.561550e+00	4.543237e+01	6.086195e-02
2.689580e+00	4.698202e+01	5.844729e-02
2.824083e+00	4.905839e+01	5.672844e-02
2.965312e+00	5.170268e+01	5.555088e-02
3.113256e+00	5.473088e+01	5.482042e-02
3.267165e+00	5.547938e+01	5.468341e-02
3.430204e+00	5.620753e+01	5.597571e-02
3.601382e+00	5.801413e+01	5.909530e-02
3.780856e+00	6.050852e+01	6.413487e-02
3.968843e+00	6.387754e+01	7.219410e-02
4.165369e+00	6.773186e+01	8.512091e-02
4.369192e+00	7.073330e+01	1.075797e-01
4.586198e+00	7.248633e+01	1.478645e-01
4.811772e+00	7.705552e+01	2.209637e-01
5.042564e+00	8.374388e+01	3.925240e-01
5.257658e+00	9.270470e+01	1.165935e+00
