2.961922e-02	7.941569e+00	3.970784e+00
3.627599e-02	8.475444e+00	4.237722e+00
4.683210e-02	4.849640e+01	1.714607e+01
5.130200e-02	3.583424e+01	1.034445e+01
5.923844e-02	3.735212e+01	1.867606e+01
6.283186e-02	4.640038e+01	1.339464e+01
6.623059e-02	2.635517e+01	9.317960e+00
6.946323e-02	6.124499e+01	1.767990e+01
7.255197e-02	3.300588e+01	1.650294e+01
7.551449e-02	3.243672e+01	1.146811e+01
7.836509e-02	1.197366e+02	2.444113e+01
8.746680e-02	6.307294e+01	1.051216e+01
9.224122e-02	7.824757e+01	1.749669e+01
9.673011e-02	8.998641e+01	1.499773e+01
1.034503e-01	8.778593e+01	1.962953e+01
1.074717e-01	7.555010e+01	1.090472e+01
1.136130e-01	9.201273e+01	1.229572e+01
1.200514e-01	8.254271e+01	1.559911e+01
1.236460e-01	8.496493e+01	1.135392e+01
1.293601e-01	9.561762e+01	1.325978e+01
1.355810e-01	8.413269e+01	8.771439e+00
1.429054e-01	8.858060e+01	9.664935e+00
1.513245e-01	8.657958e+01	7.116798e+00
1.589562e-01	1.167588e+02	1.217295e+01
1.670934e-01	8.325460e+01	6.423232e+00
1.749283e-01	1.136565e+02	9.605726e+00
1.824915e-01	1.132170e+02	8.534054e+00
1.931458e-01	1.101902e+02	6.538583e+00
2.029042e-01	1.273709e+02	8.291139e+00
2.128556e-01	1.321326e+02	7.480536e+00
2.233376e-01	1.358828e+02	7.326307e+00
2.348628e-01	1.414780e+02	6.838599e+00
2.453560e-01	1.480383e+02	7.515506e+00
2.573115e-01	1.446453e+02	5.965070e+00
2.711603e-01	1.371553e+02	5.275204e+00
2.852181e-01	1.489453e+02	5.417088e+00
2.996491e-01	1.669175e+02	5.601383e+00
3.149318e-01	1.811519e+02	5.740017e+00
3.301321e-01	1.812635e+02	5.455390e+00
3.462941e-01	1.927504e+02	5.226679e+00
3.638482e-01	2.033307e+02	5.134876e+00
3.818353e-01	2.076266e+02	4.954738e+00
4.005901e-01	2.123854e+02	4.661343e+00
4.207007e-01	2.274144e+02	4.615232e+00
4.420555e-01	2.377158e+02	4.420373e+00
4.644396e-01	2.409394e+02	4.225057e+00
4.874865e-01	2.585327e+02	4.229724e+00
5.118963e-01	2.716742e+02	4.086366e+00
5.376587e-01	2.809668e+02	3.932780e+00
5.646557e-01	2.873098e+02	3.732870e+00
5.925957e-01	3.126252e+02	3.838855e+00
6.219189e-01	3.123781e+02	3.513639e+00
6.531131e-01	3.378206e+02	3.527395e+00
6.861599e-01	3.471644e+02	3.341210e+00
7.204633e-01	3.805019e+02	3.461970e+00
7.561884e-01	3.833343e+02	3.216870e+00
7.939590e-01	4.136135e+02	3.225455e+00
8.338815e-01	4.294130e+02	3.091943e+00
8.756781e-01	4.536627e+02	3.059149e+00
9.191659e-01	4.779730e+02	2.999778e+00
9.652478e-01	5.038238e+02	2.909022e+00
1.013796e+00	5.177071e+02	2.791939e+00
1.064525e+00	5.540209e+02	2.775661e+00
1.117668e+00	5.873485e+02	2.740553e+00
1.173566e+00	6.098536e+02	2.634953e+00
1.232454e+00	6.401526e+02	2.569092e+00
1.294020e+00	6.646794e+02	2.489663e+00
1.358654e+00	6.980058e+02	2.420656e+00
1.426527e+00	7.292177e+02	2.357522e+00
1.497695e+00	7.550477e+02	2.265542e+00
1.572501e+00	7.833636e+02	2.184352e+00
1.651188e+00	8.027018e+02	2.076613e+00
1.733843e+00	8.257787e+02	1.987113e+00
1.820304e+00	8.391390e+02	1.881818e+00
1.911264e+00	8.576105e+02	1.779750e+00
2.007068e+00	8.685054e+02	1.676114e+00
2.107459e+00	8.721609e+02	1.566023e+00
2.212729e+00	8.837196e+02	1.475015e+00
2.323331e+00	8.868645e+02	1.374549e+00
2.439589e+00	8.912784e+02	1.283368e+00
2.561550e+00	8.929684e+02	1.196235e+00
2.689580e+00	9.036782e+02	1.124207e+00
2.824083e+00	9.172423e+02	1.060649e+00
2.965312e+00	9.389330e+02	1.008817e+00
3.113256e+00	9.700607e+02	9.716478e-01
3.267165e+00	9.090009e+02	8.959593e-01
3.430204e+00	8.419552e+02	8.384827e-01
3.601382e+00	8.011552e+02	8.160858e-01
3.780856e+00	7.802671e+02	8.270294e-01
3.968843e+00	7.740488e+02	8.748264e-01
4.165369e+00	7.789068e+02	9.788785e-01
4.369192e+00	7.674159e+02	1.167178e+00
4.586198e+00	7.299579e+02	1.489037e+00
4.811772e+00	7.334802e+02	2.103321e+00
5.042564e+00	7.641498e+02	3.581720e+00
5.257658e+00	8.274520e+02	1.040676e+01
