2.961922e-02	8.368693e+00	4.184346e+00
3.627599e-02	1.154417e+01	5.772083e+00
4.683210e-02	7.744087e+01	2.737948e+01
5.130200e-02	3.752013e+01	1.083113e+01
5.923844e-02	5.922590e+01	2.961295e+01
6.283186e-02	3.715003e+01	1.072429e+01
6.817017e-02	3.114575e+01	6.964401e+00
7.708572e-02	4.728974e+01	7.881623e+00
8.635412e-02	5.928893e+01	1.325741e+01
9.283335e-02	5.069998e+01	6.545339e+00
1.014949e-01	6.130809e+01	1.083784e+01
1.107785e-01	5.635673e+01	5.526232e+00
1.228782e-01	5.123906e+01	5.342042e+00
1.349814e-01	5.150318e+01	3.973557e+00
1.495210e-01	5.050876e+01	3.571508e+00
1.642141e-01	5.086951e+01	3.154793e+00
1.791407e-01	5.443588e+01	3.062257e+00
1.964902e-01	5.635593e+01	2.605054e+00
2.170091e-01	6.223410e+01	2.400733e+00
2.391593e-01	6.141585e+01	2.119048e+00
2.627815e-01	5.651688e+01	1.704048e+00
2.885670e-01	5.702306e+01	1.476271e+00
3.178391e-01	5.938071e+01	1.302008e+00
3.494301e-01	6.152937e+01	1.212298e+00
3.835763e-01	5.981901e+01	1.005966e+00
4.218915e-01	5.914110e+01	8.561290e-01
4.647215e-01	5.977008e+01	7.413566e-01
5.115447e-01	6.169898e+01	6.704827e-01
5.626445e-01	6.159682e+01	5.778202e-01
6.191111e-01	6.324852e+01	5.129457e-01
6.808655e-01	6.453234e+01	4.564495e-01
7.488116e-01	6.791188e+01	4.135743e-01
8.237086e-01	7.206943e+01	3.814746e-01
9.059209e-01	7.595048e+01	3.479431e-01
9.967546e-01	8.159912e+01	3.227910e-01
1.096568e+00	8.876115e+01	3.051816e-01
1.206115e+00	9.583203e+01	2.853256e-01
1.326732e+00	1.038473e+02	2.677650e-01
1.459456e+00	1.111135e+02	2.482662e-01
1.605415e+00	1.188698e+02	2.301691e-01
1.765872e+00	1.249556e+02	2.097503e-01
1.942318e+00	1.299840e+02	1.890869e-01
2.136603e+00	1.333721e+02	1.679707e-01
2.350375e+00	1.369703e+02	1.495555e-01
2.585456e+00	1.416204e+02	1.339830e-01
2.843969e+00	1.483398e+02	1.216713e-01
3.125554e+00	1.564503e+02	1.126906e-01
3.431703e+00	1.392687e+02	9.939492e-02
3.771025e+00	1.302675e+02	9.881482e-02
4.137363e+00	1.299242e+02	1.160925e-01
4.527289e+00	1.252680e+02	1.722994e-01
4.943729e+00	1.278199e+02	3.724170e-01
5.312660e+00	1.441108e+02	3.034752e+00
