2.961922e-02	1.999877e+01	9.999387e+00
3.627599e-02	1.195981e+01	5.979906e+00
4.683210e-02	1.190062e+02	4.207505e+01
5.130200e-02	4.952322e+01	1.429612e+01
5.923844e-02	1.090624e+02	5.453118e+01
6.283186e-02	6.431630e+01	1.856652e+01
6.817017e-02	8.218742e+01	1.837767e+01
7.708572e-02	1.208736e+02	2.014559e+01
8.635412e-02	1.213281e+02	2.712978e+01
9.283335e-02	1.356908e+02	1.751761e+01
1.014949e-01	1.427297e+02	2.523128e+01
1.107785e-01	1.161491e+02	1.138936e+01
1.228782e-01	1.263665e+02	1.317462e+01
1.349814e-01	1.097168e+02	8.464832e+00
1.495210e-01	1.041198e+02	7.362382e+00
1.642141e-01	9.939448e+01	6.164184e+00
1.791407e-01	9.738142e+01	5.478133e+00
1.964902e-01	1.016343e+02	4.698049e+00
2.170091e-01	8.982529e+01	3.465086e+00
2.391593e-01	8.617819e+01	2.973430e+00
2.627815e-01	8.328795e+01	2.511226e+00
2.885670e-01	7.465581e+01	1.932766e+00
3.178391e-01	7.333321e+01	1.607937e+00
3.494301e-01	6.525317e+01	1.285668e+00
3.835763e-01	6.393426e+01	1.075171e+00
4.218915e-01	6.318912e+01	9.147283e-01
4.647215e-01	6.150571e+01	7.628844e-01
5.115447e-01	6.107839e+01	6.637387e-01
5.626445e-01	5.998074e+01	5.626602e-01
6.191111e-01	6.236727e+01	5.057988e-01
6.808655e-01	6.357381e+01	4.496697e-01
7.488116e-01	6.521517e+01	3.971518e-01
8.237086e-01	6.763518e+01	3.580034e-01
9.059209e-01	7.165782e+01	3.282776e-01
9.967546e-01	7.425473e+01	2.937380e-01
1.096568e+00	7.752368e+01	2.665445e-01
1.206115e+00	8.098569e+01	2.411228e-01
1.326732e+00	8.505298e+01	2.193049e-01
1.459456e+00	8.827775e+01	1.972432e-01
1.605415e+00	9.123213e+01	1.766539e-01
1.765872e+00	9.479167e+01	1.591172e-01
1.942318e+00	9.812291e+01	1.427388e-01
2.136603e+00	1.004095e+02	1.264571e-01
2.350375e+00	1.028064e+02	1.122525e-01
2.585456e+00	1.049970e+02	9.933461e-02
2.843969e+00	1.084678e+02	8.896749e-02
3.125554e+00	1.119402e+02	8.063015e-02
3.431703e+00	1.032180e+02	7.366583e-02
3.771025e+00	1.012668e+02	7.681627e-02
4.137363e+00	1.042378e+02	9.314059e-02
4.527289e+00	1.033454e+02	1.421460e-01
4.943729e+00	1.078210e+02	3.141480e-01
5.312660e+00	1.155755e+02	2.433842e+00
