2.961922e-02	7.524690e-01	3.762345e-01
3.627599e-02	1.395655e+00	6.978277e-01
4.683210e-02	6.322685e+00	2.235407e+00
5.130200e-02	3.667306e+00	1.058660e+00
5.923844e-02	6.559456e+00	3.279728e+00
6.283186e-02	3.523432e+00	1.017127e+00
6.817017e-02	2.392651e+00	5.350130e-01
7.708572e-02	3.952155e+00	6.586925e-01
8.635412e-02	5.201349e+00	1.163057e+00
9.283335e-02	4.574751e+00	5.905978e-01
1.014949e-01	5.398470e+00	9.543237e-01
1.107785e-01	5.552254e+00	5.444433e-01
1.228782e-01	5.336424e+00	5.563606e-01
1.349814e-01	4.824814e+00	3.722425e-01
1.495210e-01	5.196256e+00	3.674308e-01
1.642141e-01	5.375654e+00	3.333839e-01
1.791407e-01	5.457515e+00	3.070092e-01
1.964902e-01	6.224943e+00	2.877481e-01
2.170091e-01	7.196474e+00	2.776100e-01
2.391593e-01	7.356989e+00	2.538402e-01
2.627815e-01	7.258707e+00	2.188583e-01
2.885670e-01	7.542799e+00	1.952757e-01
3.178391e-01	8.158938e+00	1.788965e-01
3.494301e-01	8.680396e+00	1.710278e-01
3.835763e-01	8.523494e+00	1.433381e-01
4.218915e-01	8.754140e+00	1.267253e-01
4.647215e-01	9.046264e+00	1.122051e-01
5.115447e-01	9.243371e+00	1.004477e-01
5.626445e-01	9.426831e+00	8.843009e-02
6.191111e-01	9.275697e+00	7.522594e-02
6.808655e-01	9.213024e+00	6.516547e-02
7.488116e-01	9.182703e+00	5.592145e-02
8.237086e-01	8.996539e+00	4.762007e-02
9.059209e-01	8.900722e+00	4.077584e-02
9.967546e-01	8.848504e+00	3.500305e-02
1.096568e+00	8.844199e+00	3.040842e-02
1.206115e+00	8.932070e+00	2.659391e-02
1.326732e+00	9.072271e+00	2.339240e-02
1.459456e+00	9.261776e+00	2.069403e-02
1.605415e+00	9.492550e+00	1.838054e-02
1.765872e+00	9.690777e+00	1.626693e-02
1.942318e+00	9.944009e+00	1.446549e-02
2.136603e+00	1.019673e+01	1.284190e-02
2.350375e+00	1.054389e+01	1.151269e-02
2.585456e+00	1.098292e+01	1.039062e-02
2.843969e+00	1.160634e+01	9.519755e-03
3.125554e+00	1.242925e+01	8.952748e-03
3.431703e+00	1.120811e+01	7.999135e-03
3.771025e+00	1.091425e+01	8.279044e-03
4.137363e+00	1.145686e+01	1.023716e-02
4.527289e+00	1.188925e+01	1.635304e-02
4.943729e+00	1.337140e+01	3.895902e-02
5.312660e+00	1.593693e+01	3.356074e-01
